"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1093290476315332608","x1403865300710350849",2021-06-13 00:02:24,"AtudTendong","#campaign #Lectures, #Teachings, and presentation on #COVID19 . #JoyousCharity make sure Covid-19 health measures are strictly respected and followed in Orphanages. During Pandemic like this Orphans are hungry...join us as we feed and provide for them. #Donate. #Retweet https://t.co/YrjfezMQRU","Twitter for Android",270,,,,FALSE,FALSE,1,0,,,"campaign Lectures Teachings COVID19 JoyousCharity Donate Retweet",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1403864937064288256/pu/img/CrgIqdn58lVUG0O2.jpg","https://t.co/YrjfezMQRU","https://twitter.com/AtudTendong/status/1403865300710350849/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1403864937064288256/pu/img/CrgIqdn58lVUG0O2.jpg","https://t.co/YrjfezMQRU","https://twitter.com/AtudTendong/status/1403865300710350849/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AtudTendong/status/1403865300710350849","Joyous Charity Organization","Cameroon","Join #JoyousCharity as we Empower Youths,ReachOut to Vulnerable Families,Orphanages,Poor Children,& Disabled Persons in Need.We are Hope Givers!We fight Hunger!","https://t.co/9NOy8Z4OFV",FALSE,563,5002,1,410,1780,2019-02-06 23:28:56,FALSE,"https://t.co/9NOy8Z4OFV","https://www.facebook.com/Joyous-Charity-Organization-JCO-107156557467992/?referrer",,"https://pbs.twimg.com/profile_banners/1093290476315332608/1593462497",,"http://pbs.twimg.com/profile_images/1403859014874808323/65eaJmAo_normal.jpg"
"x870634796174778371","x1403694001224519681",2021-06-12 12:41:43,"SanghTarun","The second wave of the Pandemic has disrupted lives of many vulnerable families. We can make sure that no one is forced to sleep hungry. Let's end Hunger.
#donate https://t.co/NzlWc2YeCT  
#covid19 #villagesfightcorona #rationkits #platefulofhappiness https://t.co/8BMPqGywEg","Twitter Web App",251,,,,FALSE,FALSE,2,0,,,"donate covid19 villagesfightcorona rationkits platefulofhappiness",,"r.givind.org/MyQXZt2nz1","https://t.co/NzlWc2YeCT","https://r.givind.org/MyQXZt2nz1","http://pbs.twimg.com/media/E3rsC_qVIAcZawv.jpg","https://t.co/8BMPqGywEg","https://twitter.com/SanghTarun/status/1403694001224519681/photo/1","photo","http://pbs.twimg.com/media/E3rsC_qVIAcZawv.jpg","https://t.co/8BMPqGywEg","https://twitter.com/SanghTarun/status/1403694001224519681/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SanghTarun/status/1403694001224519681","Tarun Bharat Sangh","Alwar, India","An NGO Rejuvenating Rivers And Life in thirsty villages of India under the guidance of @watermanofindia and @mauliksisodia.","https://t.co/aNJxSXW9Nn",FALSE,1676,5,7,557,326,2017-06-02 13:34:45,FALSE,"https://t.co/aNJxSXW9Nn","http://www.tarunbharatsangh.in",,"https://pbs.twimg.com/profile_banners/870634796174778371/1603109996",,"http://pbs.twimg.com/profile_images/870636082186125313/AcJYfaDm_normal.jpg"
"x22112086","x1403641774371840004",2021-06-12 09:14:12,"AshaSociety","Asha COVID-19 Emergency Response: Asha treats relapsed Tuberculosis patients in the slums

Read more: https://t.co/rjzjieQV9m

#ashasociety #asha #transforminglives #slums #delhislums #hope #COVID19 #Covid19India #covidresponse #tuberculosis #hometreatment #help #donate https://t.co/LXlEDEIYRU","Twitter Web App",270,,,,FALSE,FALSE,0,2,,,"ashasociety asha transforminglives slums delhislums hope COVID19 Covid19India covidresponse tuberculosis hometreatment help donate",,"bit.ly/3zl2heV","https://t.co/rjzjieQV9m","https://bit.ly/3zl2heV","http://pbs.twimg.com/media/E3q8rcUVcActM1m.jpg","https://t.co/LXlEDEIYRU","https://twitter.com/AshaSociety/status/1403641774371840004/photo/1","photo","http://pbs.twimg.com/media/E3q8rcUVcActM1m.jpg http://pbs.twimg.com/media/E3q8usCVoAIEQzf.jpg http://pbs.twimg.com/media/E3q8usbUcAMfqbc.jpg","https://t.co/LXlEDEIYRU https://t.co/LXlEDEIYRU https://t.co/LXlEDEIYRU","https://twitter.com/AshaSociety/status/1403641774371840004/photo/1 https://twitter.com/AshaSociety/status/1403641774371840004/photo/1 https://twitter.com/AshaSociety/status/1403641774371840004/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AshaSociety/status/1403641774371840004","Asha Society","New Delhi","Working to improve the health, education and environment of people in the #slums of New Delhi","http://t.co/XudFXq5aGY",FALSE,852,472,22,3526,462,2009-02-27 05:34:43,FALSE,"http://t.co/XudFXq5aGY","http://www.asha-india.org",,"https://pbs.twimg.com/profile_banners/22112086/1579086808","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/785294273/logo_photo_normal.jpg"
"x1042621553387745286","x1403621721303699457",2021-06-12 07:54:31,"jims_3","You have two hands one to help yourself, the second to help others...!!
Social Club at JCC-JIMS organizing Food Donation Camp starting from 15th June to 18th June 2021. 
#fooddonation #coronavirus #COVID19 #donate #donatefood #helpingothers #JCCJIMS https://t.co/Ndtz16Z5Gb","Twitter Web App",249,,,,FALSE,FALSE,0,0,,,"fooddonation coronavirus COVID19 donate donatefood helpingothers JCCJIMS",,,,,"http://pbs.twimg.com/media/E3qqglVVUAEFcFR.jpg","https://t.co/Ndtz16Z5Gb","https://twitter.com/jims_3/status/1403621721303699457/photo/1","photo","http://pbs.twimg.com/media/E3qqglVVUAEFcFR.jpg","https://t.co/Ndtz16Z5Gb","https://twitter.com/jims_3/status/1403621721303699457/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jims_3/status/1403621721303699457","JCC-JIMS Rohini Sector - 3","Delhi","JCC-JIMS Sector 3 Rohini is the first of its kind in the system of professional education in India to cater to employment oriented education.","https://t.co/lvwxK6RIu3",FALSE,13,112,0,271,68,2018-09-20 03:48:44,FALSE,"https://t.co/lvwxK6RIu3","http://www.jims.in",,"https://pbs.twimg.com/profile_banners/1042621553387745286/1623306296",,"http://pbs.twimg.com/profile_images/1257184200727212032/ixhfm1IO_normal.png"
"x216690453","x1403594131545329666",2021-06-12 06:04:53,"raamandeepsingh","Guys This One Is Really Important. Your Donation Can Save My Friend’s Mom Pashmina Sharma’s Life From COVID-19. Even A Small Contribution Can Make A Huge Difference. DO SUPPORT AND DONATE <U+0001F64F>

Read More:* https://t.co/cjdfLNTvky

@SonuSood @Khalsa_Aid #Donate #COVID19 https://t.co/Uy00X5RX48","Twitter for iPhone",266,,,,FALSE,FALSE,0,0,,,"Donate COVID19",,"impactguru.com/s/jbWDCI","https://t.co/cjdfLNTvky","http://impactguru.com/s/jbWDCI","http://pbs.twimg.com/media/E3qRaySWEAA4z6t.jpg","https://t.co/Uy00X5RX48","https://twitter.com/raamandeepsingh/status/1403594131545329666/photo/1","photo","http://pbs.twimg.com/media/E3qRaySWEAA4z6t.jpg","https://t.co/Uy00X5RX48","https://twitter.com/raamandeepsingh/status/1403594131545329666/photo/1",,"x295026890 x102391534","SonuSood Khalsa_Aid","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raamandeepsingh/status/1403594131545329666","Ramandeep Singh","Pune","|| <U+0A28><U+0A3F><U+0A38><U+0A1A><U+0A48> <U+0A15><U+0A30><U+0A3F> <U+0A05><U+0A2A><U+0A41><U+0A28><U+0A40> <U+0A1C><U+0A40><U+0A24> <U+0A15><U+0A30><U+0A4B><U+0A02> ||",,FALSE,38,429,0,370,1821,2010-11-17 13:11:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/216690453/1527764784","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1269402433198993408/lKCtCShu_normal.jpg"
"x1325411267394199552","x1403573838047186952",2021-06-12 04:44:14,"lawtantra","#UnitedStates President @JoeBiden  has announced to #donate 500 million doses of #PfizerVaccine #COVID19 #vaccine to poorest countries across world to end the #pandemic as soon as possible. https://t.co/rjw3bdDt3U","Twitter for Android",189,,,,FALSE,FALSE,3,0,,,"UnitedStates donate PfizerVaccine COVID19 vaccine pandemic",,,,,"http://pbs.twimg.com/media/E3p-93HVUAERIj2.jpg","https://t.co/rjw3bdDt3U","https://twitter.com/lawtantra/status/1403573838047186952/photo/1","photo","http://pbs.twimg.com/media/E3p-93HVUAERIj2.jpg","https://t.co/rjw3bdDt3U","https://twitter.com/lawtantra/status/1403573838047186952/photo/1",,"x939091","JoeBiden","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json","New Delhi","New Delhi, India","city","India","IN","NA NA","NA NA","76.84252 77.347652 77.347652 76.84252 28.397657 28.397657 28.879322 28.879322","https://twitter.com/lawtantra/status/1403573838047186952","Lawtantra","New Delhi, India","<U+2733><U+FE0F>Educational platform for Student. #learnAnywhere
<U+2733><U+FE0F>Instagram/ Fb : @lawtantra | #youth | #student  | 

  <U+2733><U+FE0F>Mail : info@lawtantra.org","https://t.co/uOz1MlcejY",FALSE,96,1,1,518,8455,2020-11-08 12:14:19,FALSE,"https://t.co/uOz1MlcejY","https://www.lawtantra.org",,"https://pbs.twimg.com/profile_banners/1325411267394199552/1624112449",,"http://pbs.twimg.com/profile_images/1405343942908989448/JNPf1xiY_normal.jpg"
"x3329090498","x1403562738157240325",2021-06-12 04:00:08,"WeMeanToClean","Do you have any medical equipment that can be reused by a covid patient? Help save a life, fill this form to donate or sell your equipment: https://t.co/GLX94SWsLm

#WeMeanToClean #Delhi #DelhiNCR #Covid #Covid19 #CovidHelp #Reuse #Donate https://t.co/ipOD5uLXxi","Buffer",238,,,,FALSE,FALSE,0,1,,,"WeMeanToClean Delhi DelhiNCR Covid Covid19 CovidHelp Reuse Donate",,"wmtc.org.in/covid","https://t.co/GLX94SWsLm","http://wmtc.org.in/covid","http://pbs.twimg.com/media/E3p03tKWUAI6mOH.jpg","https://t.co/ipOD5uLXxi","https://twitter.com/WeMeanToClean/status/1403562738157240325/photo/1","photo","http://pbs.twimg.com/media/E3p03tKWUAI6mOH.jpg","https://t.co/ipOD5uLXxi","https://twitter.com/WeMeanToClean/status/1403562738157240325/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WeMeanToClean/status/1403562738157240325","We Mean To Clean","New Delhi, Delhi","#WeMeanToClean | #CleanDelhi #SwachhBharat | #WasteManagement #Composting #HomeComposting | #Plantation #Afforestation | #Cleanup #CleanupDrive | #ClimateAction","http://t.co/6GvyDPSwsp",FALSE,2200,128,116,38274,1871,2015-08-24 17:35:26,FALSE,"http://t.co/6GvyDPSwsp","http://wmtc.org.in/",,"https://pbs.twimg.com/profile_banners/3329090498/1601460945","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/773589039421198336/4GSJNUoC_normal.jpg"
"x249591062","x1403528962891038724",2021-06-12 01:45:55,"shadyradia","I'm very sorry for tagging you pls help retweet or donate is going to be a life saver<U+0001F64F><U+0001F496><U+0001F1F5><U+0001F1F8>
 #BIPOC #BlackLivesmatter #Pride2021 #HappyPrideMonth #COVID19 #PeopleHelpingPeople #Donate #SettlerFriday #Friday #crowdfunding #DropPaypal #DropVenmo #GoFundMe","Twitter for Android",251,"x1403020879236325380","x249591062","shadyradia",FALSE,FALSE,0,0,,,"BIPOC BlackLivesmatter Pride2021 HappyPrideMonth COVID19 PeopleHelpingPeople Donate SettlerFriday Friday crowdfunding DropPaypal DropVenmo GoFundMe",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shadyradia/status/1403528962891038724","shady","<U+0001F1F5><U+0001F1F8><U+0001F496><U+270C><U+FE0F><U+270C><U+FE0F><U+270C><U+FE0F><U+270C><U+FE0F><U+0001F1F5><U+0001F1F8><U+0001F496>","Shadi from Palestine from Gaza I welcome everyone who follows my account Please stand by me to support me in the treatment of my child <U+0001F64F><U+0001F494><U+0001F496>","https://t.co/4A8VisTHZA",FALSE,410,5000,0,3794,4351,2011-02-09 11:07:28,FALSE,"https://t.co/4A8VisTHZA","http://paypal.me/EhabRida",,"https://pbs.twimg.com/profile_banners/249591062/1619593045","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1403954675485978626/ump2z49O_normal.jpg"
"x249591062","x1403528793269153797",2021-06-12 01:45:15,"shadyradia","I'm very sorry for tagging you pls help retweet or donate is going to be a life saver<U+0001F64F><U+0001F496><U+0001F1F5><U+0001F1F8>
 #BIPOC #BlackLivesmatter #Pride2021 #HappyPrideMonth #COVID19 #PeopleHelpingPeople #Donate #SettlerFriday #Friday #crowdfunding #DropPaypal #DropVenmo #GoFundMe","Twitter for Android",251,"x1401534775253422081","x249591062","shadyradia",FALSE,FALSE,0,0,,,"BIPOC BlackLivesmatter Pride2021 HappyPrideMonth COVID19 PeopleHelpingPeople Donate SettlerFriday Friday crowdfunding DropPaypal DropVenmo GoFundMe",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shadyradia/status/1403528793269153797","shady","<U+0001F1F5><U+0001F1F8><U+0001F496><U+270C><U+FE0F><U+270C><U+FE0F><U+270C><U+FE0F><U+270C><U+FE0F><U+0001F1F5><U+0001F1F8><U+0001F496>","Shadi from Palestine from Gaza I welcome everyone who follows my account Please stand by me to support me in the treatment of my child <U+0001F64F><U+0001F494><U+0001F496>","https://t.co/4A8VisTHZA",FALSE,410,5000,0,3794,4351,2011-02-09 11:07:28,FALSE,"https://t.co/4A8VisTHZA","http://paypal.me/EhabRida",,"https://pbs.twimg.com/profile_banners/249591062/1619593045","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1403954675485978626/ump2z49O_normal.jpg"
"x81846137","x1403461288815206412",2021-06-11 21:17:00,"MedicalLabMLO","#U.S. to #donate #500 #million #doses of #Pfizer-BioNTech #vaccine
https://t.co/o6svinFOse
#BioNTech #MLO #LABline #medical #SARSCoV2 #COVID #COVID19 @BioNTech_Group @pfizer @WhiteHouse @CDCGlobal @GlobalHealth #globalhealth #donation #vaccination #giveaway #dosage #medicine#drug","Sprout Social",280,,,,FALSE,FALSE,1,1,,,"U donate million doses Pfizer vaccine BioNTech MLO LABline medical SARSCoV2 COVID COVID19 globalhealth donation vaccination giveaway dosage",,"mlo-online.com/disease/infect…","https://t.co/o6svinFOse","https://www.mlo-online.com/disease/infectious-disease/article/21226376/us-to-donate-500-million-doses-of-pfizerbiontech-vaccine",,,,,,,,,"x1060984350995550208 x56488059 x1323730225067339784 x357648167 x14534174","BioNTech_Group pfizer WhiteHouse CDCGlobal GlobalHealth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MedicalLabMLO/status/1403461288815206412","MedicalLab","Sarasota, Florida","Medical Laboratory Observer - Peer Reviewed Management Source for Lab Professionals since 1969. Daily LABline newsletters! Visit us at Facebook, too!","http://t.co/ZiUbzlLcgX",FALSE,16983,11024,63,7100,368,2009-10-12 13:49:37,FALSE,"http://t.co/ZiUbzlLcgX","http://www.mlo-online.com/",,"https://pbs.twimg.com/profile_banners/81846137/1458842480","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/713063023607418882/KqaWTrXc_normal.jpg"
"x1339059357682692101","x1403419279056326657",2021-06-11 18:30:05,"PromiseWarmth","In India, many citizens are suffering from the escalated number of Covid19 cases. Hospitals are still overcrowded and oxygen tanks are still limited. Click the link in our bio to help donate to the many  who are suffering. 
.
.
#covid19 #donate #nonprofit #giveback #india #help https://t.co/z24HzalyHn","Hootsuite Inc.",278,,,,FALSE,FALSE,0,1,,,"covid19 donate nonprofit giveback india help",,,,,"http://pbs.twimg.com/media/E3nyZazWQAQ2YJ9.jpg","https://t.co/z24HzalyHn","https://twitter.com/PromiseWarmth/status/1403419279056326657/photo/1","photo","http://pbs.twimg.com/media/E3nyZazWQAQ2YJ9.jpg","https://t.co/z24HzalyHn","https://twitter.com/PromiseWarmth/status/1403419279056326657/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PromiseWarmth/status/1403419279056326657","Promise Warmth","","Promise Warmth is a non-profit 501c3 organization that works with VHPA DC to donate resources to the poor and homeless in India. #indiafightcorona","https://t.co/qSR7yhu1Df",FALSE,6,4,0,87,13,2020-12-16 04:07:30,FALSE,"https://t.co/qSR7yhu1Df","https://www.gofundme.com/f/1wo0om929c?utm_campaign=p_cp_url&utm_medium=os&utm_source=customer",,"https://pbs.twimg.com/profile_banners/1339059357682692101/1608093135",,"http://pbs.twimg.com/profile_images/1339059889604321280/DFjd_Dbw_normal.jpg"
"x1257701119888932864","x1403369366029221888",2021-06-11 15:11:44,"LisaThomasBooks","So it seems I missed ANOTHER #bookreview on https://t.co/zopdxj9zHk (that’s wasn’t showing on the .co.uk) site. 

Thank you Shane (aka @TheALLwriter)

Download #UnprecedentedTimes here: https://t.co/hxRokzi0Su… 

And #donate to a #COVID19 #charity in the process!

#mybookagents https://t.co/gnTobozwxz","Twitter for iPhone",278,,,,FALSE,FALSE,6,3,,,"bookreview UnprecedentedTimes donate COVID19 charity mybookagents",,"Amazon.com amazon.co.uk/Unprecedented-","https://t.co/zopdxj9zHk https://t.co/hxRokzi0Su","http://Amazon.com http://amazon.co.uk/Unprecedented-","http://pbs.twimg.com/media/E3nE_9EWUAMMkH-.jpg","https://t.co/gnTobozwxz","https://twitter.com/LisaThomasBooks/status/1403369366029221888/photo/1","photo","http://pbs.twimg.com/media/E3nE_9EWUAMMkH-.jpg","https://t.co/gnTobozwxz","https://twitter.com/LisaThomasBooks/status/1403369366029221888/photo/1",,"x1301482247560847360","TheALLwriter","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LisaThomasBooks/status/1403369366029221888","Lisa Thomas-Author #PitMad","Birmingham, UK","Currently #PitMad
Author of ""Unprecedented Times"", the first in a trilogy! Fundraising for a COVID charity. Content writer, mom of 3, talentless musician and...","https://t.co/g0uou3swwM",FALSE,10357,7606,144,19579,15132,2020-05-05 15:58:23,FALSE,"https://t.co/g0uou3swwM","http://www.lisathomasauthor.com",,"https://pbs.twimg.com/profile_banners/1257701119888932864/1597334891",,"http://pbs.twimg.com/profile_images/1320820554929184770/KcdAEXsv_normal.jpg"
